bill_id,chamber,vote_id,OKL000148,OKL000173,OKL000267,OKL000180,OKL000254,OKL000172,OKL000193,OKL000197,OKL000186,OKL000167,OKL000200,OKL000257,OKL000179,OKL000183,OKL000065,OKL000185,OKL000190,OKL000078,OKL000261,OKL000187,OKL000203,OKL000071,OKL000178,OKL000165,OKL000164,OKL000191,OKL000264,OKL000194,OKL000175,OKL000195,OKL000202,OKL000253,OKL000266,OKL000189,OKL000169,OKL000096,OKL000166,OKL000058,OKL000116,OKL000066,OKL000093,OKL000051,OKL000064,OKL000103,OKL000086,OKL000074,OKL000092,OKL000115,OKL000056,OKL000123,OKL000090,OKL000109,OKL000146,OKL000108,OKL000132,OKL000143,OKL000125,OKL000118,OKL000111,OKL000121,OKL000098,OKL000060,OKL000104,OKL000105,OKL000087,OKL000113,OKL000054,OKL000124,OKL000126,OKL000057,OKL000100,OKL000106,OKL000133,OKL000077,OKL000134,OKL000149,OKL000082,OKL000174,OKL000130,OKL000061,OKL000084,OKL000097,OKL000110,OKL000127,OKL000147,OKL000055,OKL000062,OKL000129,OKL000140,OKL000075,OKL000063,OKL000072,OKL000089,OKL000107,OKL000069,OKL000059,OKL000144,OKL000081,OKL000101,OKL000171,OKL000262,OKL000008,OKL000181,OKL000040,OKL000159,OKL000158,OKL000161,OKL000196,OKL000160,OKL000156,OKL000258,OKL000199,OKL000157,OKL000255,OKL000163,OKL000176,OKL000020,OKL000004,OKL000023,OKL000041,OKL000010,OKL000022,OKL000042,OKL000006,OKL000027,OKL000048,OKL000012,OKL000019,OKL000034,OKL000016,OKL000028,OKL000003,OKL000021,OKL000045,OKL000031,OKL000155,OKL000007,OKL000011,OKL000015,OKL000043,OKL000046,OKL000032,OKL000036,OKL000044,OKL000114,OKL000168,OKL000117
OKB00010855,upper,OKV00012656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,,1,1,,1,1,1,1,1,1,1
OKB00012016,upper,OKV00013148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00012016,lower,OKV00013351,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,,,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010374,upper,OKV00012221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,1,,1,1
OKB00010374,lower,OKV00012946,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00012001,lower,OKV00013229,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,,2,,1,2,2,2,1,2,1,1,1,2,1,2,,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00012001,upper,OKV00013356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1
OKB00012027,upper,OKV00013158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1
OKB00012027,lower,OKV00013378,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010727,lower,OKV00012077,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,,,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010727,upper,OKV00012607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,1,1,1,1,1,1
OKB00010444,lower,OKV00012745,,1,1,2,1,1,1,1,2,1,2,1,1,1,,1,1,,2,1,2,,1,1,1,1,,1,2,1,1,1,1,1,,1,1,1,2,1,1,2,,,1,2,,2,2,1,2,1,1,2,,1,2,2,1,1,1,2,1,1,1,1,2,1,,1,2,,2,1,2,1,2,,1,1,1,2,1,1,1,1,1,,1,1,1,2,1,1,,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010444,upper,OKV00012295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00012036,lower,OKV00013287,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00012036,upper,OKV00013379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,,,1,2,2,1
OKB00011268,upper,OKV00012420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1
OKB00011268,lower,OKV00012853,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010687,upper,OKV00012507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1
OKB00010687,lower,OKV00013010,2,1,1,2,1,,1,1,2,1,2,,1,1,1,1,1,,,,2,1,1,1,1,1,,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,2,2,2,,2,1,1,1,2,1,2,2,,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,,1,1,1,1,,1,,1,,,,1,1,2,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009876,lower,OKV00011681,,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,,2,1,1,1,2,1,1,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009876,upper,OKV00012765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1
OKB00011134,lower,OKV00013131,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,,,1,1,1,,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,,2,2,,1,1,2,1,1,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011134,upper,OKV00012967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,,2,2,1,1,2,1,,,1,1,2,1,2,2,2
OKB00009929,upper,OKV00012439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1
OKB00009929,lower,OKV00012876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011792,upper,OKV00012448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1
OKB00011792,lower,OKV00012878,1,1,1,1,1,1,1,2,2,,,2,1,1,2,1,2,,1,1,1,2,2,2,1,2,1,,1,2,1,1,2,1,1,1,1,1,1,2,1,2,,2,1,1,1,1,1,,2,1,1,1,,2,1,,1,2,2,1,1,2,2,1,,2,2,,,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,,1,,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011830,upper,OKV00012479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00011830,lower,OKV00012997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011377,upper,OKV00013008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,,1,2,1,2,1,,1,2,,,2,2,1,2,1,1,2
OKB00011377,upper,OKV00013006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,,1,1,1,1,1,1,,1,2,,1,2,1,2,1,,1,1,,,1,2,,1,1,1,2
OKB00011377,lower,OKV00012042,1,2,1,1,2,2,2,,1,2,1,2,1,1,1,2,2,,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,,1,1,2,1,1,,,1,2,1,1,1,2,1,1,1,1,,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009959,upper,OKV00012496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,,1,1,2,1,1,1,2,1,1,2,1,1,,1,2,2,1
OKB00009959,lower,OKV00012920,,1,1,1,,1,1,1,1,1,,1,1,1,,1,1,,,1,1,1,1,1,,1,1,1,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00012010,upper,OKV00013143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00012010,lower,OKV00013325,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,,,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,,2,1,1,2,2,2,1,2,1,1,1,2,1,2,,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,1,1,1,2,1,1,,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010705,upper,OKV00012059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,1,,1,1,,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1
OKB00010705,lower,OKV00012596,2,,1,2,1,,1,1,2,1,2,1,1,1,1,1,1,,1,1,1,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,,1,2,1,2,1,1,1,2,,1,1,1,2,1,1,2,1,1,1,,1,1,2,,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010118,lower,OKV00011709,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010118,upper,OKV00012931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1
OKB00011997,upper,OKV00013181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,,1,2,2,1
OKB00011997,lower,OKV00013331,2,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,1,1,1,1,1,,,1,1,1,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,1,,1,1,1,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010750,upper,OKV00012088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00010750,lower,OKV00012617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,,,1,1,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009772,upper,OKV00012113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00009772,lower,OKV00012633,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,,,1,1,2,1,2,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,2,1,1,1,2,2,,1,1,2,1,,1,1,1,1,2,1,2,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011460,lower,OKV00012571,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,,2,1,1,2,2,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,,2,2,2,1,1,,2,1,2,2,1,,1,2,1,1,1,1,,1,2,1,2,1,,1,2,1,,,1,1,1,2,1,1,1,,1,2,1,1,1,2,1,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011460,upper,OKV00012118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,2,1,,1,1,1,1,1,1,1,1,1,1,1,1
OKB00012014,lower,OKV00013211,,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,,,1,1,2,2,2,1,2,1,1,1,,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,,1,1,1,1,,1,1,,2,1,1,,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00012014,upper,OKV00013342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,,1,1,2,2,1
OKB00011525,lower,OKV00013016,,1,,2,1,,1,1,2,1,2,1,1,1,1,1,1,,2,1,2,1,1,2,1,,2,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,,2,1,1,2,2,2,1,,1,1,1,2,1,,2,1,,1,2,1,1,1,1,2,1,1,1,2,1,2,1,,1,2,1,1,1,1,2,1,1,1,,1,2,1,1,1,2,,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011525,upper,OKV00012185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,2,1,1,2,1,,1,1,1,2,1
OKB00011529,lower,OKV00011750,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,1,,1,1,2,1,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011529,upper,OKV00012937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,,1,1,2,1,1,1,2,1,1,,1,1,2,1,2,2,1
OKB00009812,upper,OKV00013047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
OKB00010962,lower,OKV00012694,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010962,upper,OKV00012224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,1,1,1,1
